shot_list,tvad_name
"[(1, 11), (12, 15), (16, 39), (40, 44), (45, 55), (56, 58), (59, 77), (78, 87), (88, 97), (98, 115), (116, 135), (136, 141), (142, 146), (147, 176)]",s01e10_seg02_clip_09
"[(1, 3), (4, 16), (17, 77), (78, 83), (84, 103), (104, 105), (106, 111), (112, 145), (146, 160), (161, 163), (164, 172), (173, 182)]",s01e10_seg02_clip_10
"[(1, 5), (6, 30), (31, 36), (37, 57), (58, 79), (80, 88), (89, 98), (99, 115), (116, 126), (127, 136), (137, 147), (148, 157), (158, 162), (163, 174), (175, 182)]",s01e10_seg02_clip_12
"[(1, 9), (10, 12), (13, 22), (23, 32), (33, 34), (35, 38), (39, 43), (44, 66), (67, 70), (71, 77), (78, 88), (89, 119), (120, 123), (124, 129), (130, 139), (140, 147), (148, 152), (153, 157), (158, 165), (166, 167), (168, 170), (171, 182)]",s01e10_seg02_clip_13
"[(1, 3), (4, 12), (13, 20), (21, 31), (32, 40), (41, 71), (72, 75), (76, 91), (92, 127), (128, 157), (158, 177), (178, 218)]",s01e10_seg02_clip_15
"[(1, 11), (12, 26), (27, 51), (52, 54), (55, 68), (69, 73), (74, 81), (82, 87), (88, 107), (108, 125), (126, 138), (139, 142), (143, 163), (164, 172), (173, 182), (183, 185)]",s01e11_seg02_clip_00
"[(1, 6), (7, 18), (19, 28), (29, 33), (34, 41), (42, 55), (56, 70), (71, 81), (82, 98), (99, 109), (110, 114), (115, 122), (123, 133), (134, 138), (139, 152), (153, 156), (157, 165), (166, 198), (199, 203)]",s01e11_seg02_clip_01
"[(1, 23), (24, 64), (65, 77), (78, 85), (86, 103), (104, 119), (120, 123), (124, 142), (143, 161)]",s01e11_seg02_clip_02
"[(1, 6), (7, 11), (12, 15), (16, 19), (20, 22), (23, 53), (54, 57), (58, 80), (81, 91), (92, 129), (130, 147), (148, 153), (154, 161), (162, 166), (167, 182), (183, 188)]",s01e11_seg02_clip_04
"[(1, 15), (16, 19), (20, 31), (32, 38), (39, 46), (47, 62), (63, 70), (71, 75), (76, 88), (89, 92), (93, 95), (96, 107), (108, 111), (112, 125), (126, 137), (138, 145), (146, 154), (155, 168), (169, 182)]",s01e11_seg02_clip_08
"[(1, 14), (15, 42), (43, 59), (60, 66), (67, 71), (72, 81), (82, 90), (91, 124), (125, 135), (136, 146), (147, 151), (152, 155), (156, 170)]",s01e11_seg02_clip_11
"[(1, 19), (20, 57), (58, 79), (80, 88), (89, 109), (110, 117), (118, 124), (125, 140), (141, 148), (149, 153), (154, 157), (158, 167), (168, 178), (179, 182)]",s01e11_seg02_clip_12
"[(1, 11), (12, 19), (20, 29), (30, 35), (36, 41), (42, 59), (60, 67), (68, 76), (77, 87), (88, 99), (100, 112), (113, 124), (125, 130), (131, 138), (139, 144), (145, 148), (149, 152), (153, 170), (171, 177), (178, 179)]",s01e11_seg02_clip_13
"[(1, 20), (21, 27), (28, 31), (32, 65), (66, 83), (84, 99), (100, 107), (108, 125), (126, 138), (139, 144), (145, 147), (148, 152), (153, 158), (159, 174), (175, 180), (181, 182)]",s01e11_seg02_clip_14
"[(1, 2), (3, 9), (10, 12), (13, 23), (24, 30), (31, 34), (35, 46), (47, 49), (50, 59), (60, 68), (69, 73), (74, 76), (77, 82), (83, 87), (88, 93), (94, 102), (103, 126), (127, 137), (138, 145), (146, 161), (162, 176), (177, 182)]",s01e11_seg02_clip_16
"[(1, 8), (9, 37), (38, 46), (47, 49), (50, 53), (54, 63), (64, 69), (70, 76), (77, 79), (80, 86), (87, 91), (92, 94), (95, 103), (104, 107), (108, 112), (113, 115), (116, 133), (134, 138), (139, 146), (147, 153), (154, 158), (159, 252), (253, 267), (268, 293)]",s01e11_seg02_clip_17
"[(1, 8), (9, 13), (14, 20), (21, 30), (31, 41), (42, 46), (47, 57), (58, 61), (62, 69), (70, 79), (80, 83), (84, 87), (88, 99), (100, 111), (112, 119), (120, 125), (126, 128), (129, 131), (132, 140), (141, 147), (148, 166), (167, 186), (187, 195), (196, 221), (222, 227), (228, 248)]",s01e12_seg01_clip_01
"[(1, 8), (9, 13), (14, 66), (67, 68), (69, 70), (71, 80), (81, 83), (84, 88), (89, 97), (98, 112), (113, 118), (119, 135), (136, 140), (141, 145), (146, 150), (151, 158), (159, 161), (162, 166), (167, 173), (174, 179), (180, 185)]",s01e12_seg02_clip_00
"[(1, 9), (10, 19), (20, 26), (27, 30), (31, 36), (37, 39), (40, 46), (47, 52), (53, 56), (57, 64), (65, 81), (82, 85), (86, 95), (96, 112), (113, 115), (116, 121), (122, 143), (144, 159), (160, 175), (176, 185)]",s01e12_seg02_clip_02
"[(1, 11), (12, 16), (17, 39), (40, 52), (53, 61), (62, 65), (66, 72), (73, 75), (76, 87), (88, 96), (97, 123), (124, 138), (139, 142), (143, 148), (149, 153), (154, 156), (157, 161), (162, 165), (166, 180), (181, 182)]",s01e12_seg02_clip_03
"[(1, 3), (4, 10), (11, 23), (24, 26), (27, 38), (39, 42), (43, 67), (68, 92), (93, 98), (99, 100), (101, 106), (107, 113), (114, 131), (132, 134), (135, 140), (141, 147), (148, 154), (155, 161), (162, 169), (170, 177), (178, 182)]",s01e12_seg02_clip_05
"[(1, 52), (53, 68), (69, 79), (80, 90), (91, 115), (116, 117), (118, 131), (132, 143), (144, 150), (151, 160), (161, 166), (167, 173), (174, 180), (181, 182)]",s01e12_seg02_clip_06
"[(1, 7), (8, 22), (23, 34), (35, 84), (85, 89), (90, 127), (128, 133), (134, 139), (140, 142), (143, 150), (151, 168), (169, 182), (183, 185), (186, 188)]",s01e12_seg02_clip_07
"[(1, 8), (9, 18), (19, 22), (23, 28), (29, 38), (39, 51), (52, 69), (70, 78), (79, 81), (82, 83), (84, 93), (94, 104), (105, 107), (108, 128), (129, 132), (133, 147), (148, 176), (177, 184), (185, 188)]",s01e12_seg02_clip_08
"[(1, 7), (8, 12), (13, 22), (23, 28), (29, 32), (33, 38), (39, 49), (50, 54), (55, 68), (69, 77), (78, 95), (96, 99), (100, 111), (112, 114), (115, 118), (119, 121), (122, 130), (131, 133), (134, 145), (146, 153), (154, 165), (166, 173)]",s01e12_seg02_clip_09
"[(1, 2), (3, 17), (18, 22), (23, 36), (37, 41), (42, 48), (49, 52), (53, 58), (59, 64), (65, 68), (69, 85), (86, 93), (94, 104), (105, 113), (114, 129), (130, 182), (183, 186), (187, 188)]",s01e12_seg02_clip_10
"[(1, 10), (11, 21), (22, 28), (29, 40), (41, 47), (48, 57), (58, 66), (67, 72), (73, 80), (81, 103), (104, 108), (109, 114), (115, 120), (121, 136), (137, 148), (149, 151), (152, 169), (170, 176)]",s01e12_seg02_clip_11
"[(1, 11), (12, 19), (20, 35), (36, 49), (50, 61), (62, 80), (81, 84), (85, 93), (94, 104), (105, 114), (115, 120), (121, 124), (125, 142), (143, 163), (164, 168), (169, 184), (185, 188)]",s01e12_seg02_clip_12
"[(1, 3), (4, 7), (8, 19), (20, 28), (29, 35), (36, 43), (44, 47), (48, 66), (67, 73), (74, 82), (83, 90), (91, 96), (97, 121), (122, 128), (129, 142), (143, 160), (161, 166), (167, 175), (176, 183), (184, 185)]",s01e12_seg02_clip_14
"[(1, 16), (17, 20), (21, 24), (25, 51), (52, 57), (58, 64), (65, 89), (90, 123), (124, 129), (130, 138), (139, 149), (150, 164), (165, 175), (176, 182)]",s01e12_seg02_clip_15
"[(1, 2), (3, 3), (4, 23), (24, 27), (28, 42), (43, 58), (59, 67), (68, 70), (71, 84), (85, 88), (89, 94), (95, 98), (99, 102), (103, 105), (106, 108), (109, 111), (112, 115), (116, 125), (126, 128), (129, 157), (158, 160), (161, 170), (171, 187), (188, 194), (195, 197), (198, 209), (210, 213), (214, 220), (221, 227), (228, 242)]",s01e13_seg01_clip_01
"[(1, 9), (10, 11), (12, 22), (23, 35), (36, 58), (59, 63), (64, 75), (76, 78), (79, 88), (89, 96), (97, 101), (102, 113), (114, 121), (122, 135), (136, 138), (139, 143), (144, 149), (150, 155), (156, 163), (164, 182), (183, 185)]",s01e13_seg02_clip_00
"[(1, 10), (11, 16), (17, 36), (37, 39), (40, 44), (45, 47), (48, 51), (52, 63), (64, 87), (88, 91), (92, 95), (96, 98), (99, 102), (103, 104), (105, 114), (115, 116), (117, 133), (134, 141), (142, 152), (153, 157), (158, 168), (169, 170), (171, 173), (174, 182)]",s01e13_seg02_clip_01
"[(1, 11), (12, 28), (29, 40), (41, 49), (50, 83), (84, 91), (92, 96), (97, 101), (102, 105), (106, 114), (115, 123), (124, 129), (130, 148), (149, 160), (161, 167), (168, 176)]",s01e13_seg02_clip_05
"[(1, 33), (34, 42), (43, 56), (57, 82), (83, 92), (93, 95), (96, 104), (105, 119), (120, 126), (127, 142), (143, 154), (155, 159), (160, 166), (167, 179), (180, 188)]",s01e13_seg02_clip_06
"[(1, 11), (12, 30), (31, 36), (37, 39), (40, 52), (53, 57), (58, 70), (71, 80), (81, 89), (90, 95), (96, 116), (117, 123), (124, 126), (127, 155), (156, 165), (166, 169), (170, 173)]",s01e13_seg02_clip_08
"[(1, 16), (17, 20), (21, 25), (26, 34), (35, 43), (44, 47), (48, 63), (64, 66), (67, 88), (89, 91), (92, 102), (103, 109), (110, 114), (115, 126), (127, 132), (133, 136), (137, 160), (161, 175), (176, 182), (183, 191)]",s01e13_seg02_clip_09
"[(1, 18), (19, 56), (57, 65), (66, 74), (75, 79), (80, 85), (86, 94), (95, 109), (110, 124), (125, 137), (138, 144), (145, 150), (151, 165), (166, 170)]",s01e13_seg02_clip_10
"[(1, 3), (4, 12), (13, 16), (17, 20), (21, 23), (24, 28), (29, 47), (48, 54), (55, 57), (58, 60), (61, 75), (76, 77), (78, 80), (81, 83), (84, 88), (89, 93), (94, 96), (97, 98), (99, 108), (109, 110), (111, 113), (114, 117), (118, 129), (130, 131), (132, 133), (134, 140), (141, 143), (144, 146), (147, 150), (151, 164), (165, 165), (166, 169), (170, 179), (180, 183), (184, 197)]",s01e13_seg02_clip_11
"[(1, 2), (3, 15), (16, 22), (23, 25), (26, 31), (32, 42), (43, 43), (44, 58), (59, 59), (60, 63), (64, 76), (77, 82), (83, 85), (86, 87), (88, 90), (91, 91), (92, 102), (103, 105), (106, 123), (124, 133), (134, 136), (137, 139), (140, 155), (156, 160), (161, 170)]",s01e13_seg02_clip_12
"[(1, 9), (10, 12), (13, 17), (18, 22), (23, 29), (30, 36), (37, 48), (49, 50), (51, 54), (55, 63), (64, 71), (72, 75), (76, 80), (81, 84), (85, 90), (91, 93), (94, 105), (106, 109), (110, 122), (123, 126), (127, 141), (142, 160), (161, 167), (168, 173), (174, 180), (181, 191), (192, 196), (197, 209)]",s01e13_seg02_clip_13
"[(1, 2), (3, 7), (8, 26), (27, 29), (30, 39), (40, 43), (44, 48), (49, 63), (64, 70), (71, 77), (78, 80), (81, 83), (84, 130), (131, 138), (139, 143), (144, 145), (146, 148), (149, 152), (153, 155)]",s01e13_seg02_clip_14
"[(1, 3), (4, 8), (9, 12), (13, 15), (16, 19), (20, 25), (26, 29), (30, 35), (36, 48), (49, 61), (62, 87), (88, 97), (98, 103), (104, 109), (110, 115), (116, 124), (125, 162), (163, 168), (169, 177), (178, 192), (193, 196), (197, 214), (215, 219), (220, 227)]",s01e13_seg02_clip_15
"[(1, 6), (7, 9), (10, 20), (21, 34), (35, 39), (40, 40), (41, 43), (44, 48), (49, 56), (57, 58), (59, 61), (62, 66), (67, 79), (80, 106), (107, 113), (114, 127), (128, 138), (139, 143)]",s01e13_seg02_clip_16
"[(1, 12), (13, 22), (23, 29), (30, 43), (44, 47), (48, 54), (55, 63), (64, 67), (68, 87), (88, 93), (94, 101), (102, 105), (106, 110), (111, 130), (131, 133), (134, 138), (139, 143), (144, 149), (150, 170), (171, 185), (186, 189), (190, 192), (193, 206)]",s01e14_seg01_clip_01
"[(1, 2), (3, 11), (12, 40), (41, 45), (46, 60), (61, 64), (65, 91), (92, 105), (106, 118), (119, 123), (124, 131), (132, 134), (135, 142), (143, 147), (148, 150), (151, 154), (155, 157), (158, 168), (169, 176)]",s01e14_seg02_clip_01
"[(1, 2), (3, 8), (9, 11), (12, 37), (38, 42), (43, 53), (54, 65), (66, 77), (78, 79), (80, 90), (91, 94), (95, 111), (112, 119), (120, 137), (138, 141), (142, 150), (151, 168), (169, 188)]",s01e14_seg02_clip_02
"[(1, 34), (35, 37), (38, 53), (54, 85), (86, 89), (90, 98), (99, 100), (101, 117), (118, 140), (141, 145), (146, 152), (153, 160), (161, 163), (164, 176), (177, 179)]",s01e14_seg02_clip_03
"[(1, 6), (7, 11), (12, 16), (17, 20), (21, 35), (36, 39), (40, 44), (45, 50), (51, 53), (54, 55), (56, 59), (60, 63), (64, 65), (66, 71), (72, 79), (80, 84), (85, 111), (112, 129), (130, 147), (148, 151), (152, 166), (167, 176), (177, 183), (184, 188)]",s01e14_seg02_clip_04
"[(1, 20), (21, 27), (28, 31), (32, 46), (47, 49), (50, 82), (83, 107), (108, 153), (154, 157), (158, 169), (170, 172), (173, 176)]",s01e14_seg02_clip_05
"[(1, 2), (3, 6), (7, 26), (27, 28), (29, 45), (46, 49), (50, 66), (67, 72), (73, 85), (86, 91), (92, 93), (94, 97), (98, 102), (103, 112), (113, 115), (116, 118), (119, 123), (124, 128), (129, 138), (139, 141), (142, 144), (145, 152), (153, 157), (158, 168), (169, 171), (172, 182)]",s01e14_seg02_clip_06
"[(1, 3), (4, 20), (21, 35), (36, 53), (54, 58), (59, 64), (65, 83), (84, 103), (104, 120), (121, 125), (126, 135), (136, 150), (151, 157), (158, 164), (165, 168), (169, 176), (177, 179)]",s01e14_seg02_clip_07
"[(1, 16), (17, 20), (21, 24), (25, 50), (51, 55), (56, 63), (64, 66), (67, 74), (75, 79), (80, 90), (91, 99), (100, 108), (109, 118), (119, 123), (124, 126), (127, 130), (131, 155), (156, 166), (167, 185)]",s01e14_seg02_clip_10
"[(1, 7), (8, 28), (29, 50), (51, 60), (61, 70), (71, 74), (75, 82), (83, 86), (87, 89), (90, 107), (108, 120), (121, 124), (125, 133), (134, 145), (146, 155), (156, 163), (164, 165), (166, 170), (171, 173), (174, 177), (178, 179)]",s01e14_seg02_clip_11
"[(1, 2), (3, 10), (11, 14), (15, 21), (22, 39), (40, 45), (46, 58), (59, 69), (70, 74), (75, 86), (87, 89), (90, 118), (119, 132), (133, 138), (139, 150), (151, 158), (159, 173), (174, 179)]",s01e14_seg02_clip_12
"[(1, 2), (3, 7), (8, 11), (12, 23), (24, 31), (32, 60), (61, 63), (64, 65), (66, 71), (72, 92), (93, 96), (97, 111), (112, 118), (119, 142), (143, 148), (149, 169), (170, 178), (179, 182)]",s01e14_seg02_clip_13
"[(1, 17), (18, 20), (21, 26), (27, 44), (45, 54), (55, 70), (71, 73), (74, 82), (83, 96), (97, 101), (102, 111), (112, 118), (119, 164), (165, 171), (172, 177), (178, 179)]",s01e14_seg02_clip_15
"[(1, 7), (8, 9), (10, 14), (15, 25), (26, 31), (32, 37), (38, 39), (40, 46), (47, 56), (57, 66), (67, 75), (76, 82), (83, 91), (92, 96), (97, 99), (100, 102), (103, 108), (109, 118), (119, 129), (130, 141), (142, 143), (144, 149), (150, 170), (171, 178), (179, 186), (187, 188)]",s01e14_seg02_clip_16
"[(1, 2), (3, 9), (10, 16), (17, 29), (30, 33), (34, 37), (38, 40), (41, 53), (54, 63), (64, 72), (73, 80), (81, 90), (91, 100), (101, 106), (107, 112), (113, 116), (117, 123), (124, 134), (135, 138), (139, 146), (147, 150), (151, 157), (158, 172), (173, 182)]",s01e15_seg01_clip_01
"[(1, 5), (6, 29), (30, 44), (45, 52), (53, 67), (68, 73), (74, 82), (83, 87), (88, 98), (99, 167), (168, 176)]",s01e15_seg01_clip_02
"[(1, 8), (9, 18), (19, 22), (23, 26), (27, 32), (33, 35), (36, 61), (62, 65), (66, 73), (74, 84), (85, 95), (96, 109), (110, 123), (124, 132), (133, 139), (140, 142), (143, 151), (152, 162), (163, 178), (179, 182)]",s01e15_seg02_clip_01
"[(1, 16), (17, 19), (20, 22), (23, 25), (26, 36), (37, 57), (58, 72), (73, 95), (96, 104), (105, 109), (110, 123), (124, 128), (129, 136), (137, 139), (140, 141), (142, 144), (145, 148), (149, 157), (158, 171), (172, 175), (176, 178), (179, 182)]",s01e15_seg02_clip_02
"[(1, 19), (20, 24), (25, 29), (30, 32), (33, 68), (69, 72), (73, 93), (94, 102), (103, 108), (109, 112), (113, 118), (119, 130), (131, 146), (147, 156), (157, 180), (181, 188)]",s01e15_seg02_clip_03
"[(1, 49), (50, 74), (75, 79), (80, 90), (91, 99), (100, 103), (104, 115), (116, 119), (120, 127), (128, 130), (131, 145), (146, 156), (157, 161), (162, 166), (167, 173)]",s01e15_seg02_clip_04
"[(1, 3), (4, 6), (7, 16), (17, 19), (20, 23), (24, 29), (30, 34), (35, 40), (41, 42), (43, 54), (55, 61), (62, 65), (66, 74), (75, 78), (79, 88), (89, 94), (95, 99), (100, 102), (103, 108), (109, 112), (113, 124), (125, 130), (131, 135), (136, 140), (141, 163), (164, 177), (178, 182)]",s01e15_seg02_clip_05
"[(1, 24), (25, 36), (37, 49), (50, 93), (94, 97), (98, 106), (107, 119), (120, 142), (143, 170), (171, 176), (177, 185), (186, 188)]",s01e15_seg02_clip_06
"[(1, 13), (14, 16), (17, 22), (23, 45), (46, 58), (59, 69), (70, 80), (81, 88), (89, 106), (107, 131), (132, 152), (153, 160), (161, 165), (166, 180), (181, 191)]",s01e15_seg02_clip_07
"[(1, 2), (3, 7), (8, 21), (22, 36), (37, 43), (44, 57), (58, 60), (61, 75), (76, 80), (81, 84), (85, 91), (92, 97), (98, 113), (114, 121), (122, 127), (128, 132), (133, 139), (140, 158), (159, 169), (170, 174), (175, 176)]",s01e15_seg02_clip_08
"[(1, 14), (15, 21), (22, 44), (45, 50), (51, 54), (55, 76), (77, 83), (84, 109), (110, 131), (132, 138), (139, 142), (143, 152), (153, 154), (155, 160), (161, 164), (165, 176)]",s01e15_seg02_clip_09
"[(1, 20), (21, 33), (34, 45), (46, 55), (56, 63), (64, 72), (73, 84), (85, 130), (131, 146), (147, 151), (152, 161), (162, 179), (180, 182)]",s01e15_seg02_clip_10
"[(1, 10), (11, 28), (29, 41), (42, 45), (46, 48), (49, 82), (83, 87), (88, 104), (105, 108), (109, 115), (116, 119), (120, 132), (133, 158), (159, 175), (176, 179)]",s01e15_seg02_clip_11
"[(1, 47), (48, 58), (59, 63), (64, 79), (80, 88), (89, 106), (107, 118), (119, 124), (125, 126), (127, 141), (142, 155), (156, 159), (160, 163), (164, 164), (165, 185), (186, 191)]",s01e15_seg02_clip_12
"[(1, 2), (3, 10), (11, 14), (15, 29), (30, 34), (35, 56), (57, 66), (67, 70), (71, 73), (74, 80), (81, 93), (94, 95), (96, 96), (97, 105), (106, 111), (112, 127), (128, 149), (150, 157), (158, 167), (168, 176)]",s01e15_seg02_clip_13
"[(1, 2), (3, 19), (20, 35), (36, 48), (49, 53), (54, 63), (64, 68), (69, 85), (86, 87), (88, 98), (99, 109), (110, 128), (129, 135), (136, 141), (142, 143), (144, 153), (154, 157), (158, 165), (166, 172), (173, 176)]",s01e15_seg02_clip_15
"[(1, 31), (32, 40), (41, 42), (43, 65), (66, 82), (83, 86), (87, 107), (108, 142), (143, 167), (168, 171), (172, 176)]",s01e15_seg02_clip_16
"[(1, 22), (23, 26), (27, 37), (38, 59), (60, 67), (68, 85), (86, 91), (92, 94), (95, 107), (108, 119), (120, 125), (126, 131), (132, 136), (137, 143), (144, 160), (161, 169), (170, 186), (187, 188)]",s01e15_seg02_clip_17
"[(1, 14), (15, 19), (20, 31), (32, 39), (40, 52), (53, 58), (59, 62), (63, 67), (68, 70), (71, 73), (74, 77), (78, 81), (82, 88), (89, 96), (97, 106), (107, 115), (116, 125), (126, 135), (136, 141), (142, 144), (145, 159), (160, 170), (171, 185)]",s01e16_seg01_clip_01
"[(1, 11), (12, 13), (14, 53), (54, 61), (62, 72), (73, 84), (85, 88), (89, 93), (94, 98), (99, 107), (108, 112), (113, 119), (120, 127), (128, 135), (136, 138), (139, 149), (150, 159), (160, 171), (172, 185), (186, 192), (193, 197)]",s01e16_seg02_clip_00
"[(1, 16), (17, 30), (31, 35), (36, 40), (41, 44), (45, 50), (51, 54), (55, 81), (82, 95), (96, 105), (106, 114), (115, 124), (125, 132), (133, 136), (137, 142), (143, 158), (159, 168), (169, 173)]",s01e16_seg02_clip_01
"[(1, 18), (19, 22), (23, 38), (39, 48), (49, 58), (59, 66), (67, 70), (71, 74), (75, 80), (81, 83), (84, 86), (87, 94), (95, 98), (99, 121), (122, 137), (138, 145), (146, 148), (149, 165), (166, 171), (172, 185)]",s01e16_seg02_clip_02
"[(1, 5), (6, 23), (24, 31), (32, 48), (49, 51), (52, 56), (57, 62), (63, 73), (74, 91), (92, 97), (98, 109), (110, 134), (135, 157), (158, 164), (165, 166), (167, 175), (176, 178), (179, 185)]",s01e16_seg02_clip_04
"[(1, 2), (3, 20), (21, 24), (25, 35), (36, 67), (68, 72), (73, 83), (84, 94), (95, 100), (101, 111), (112, 129), (130, 131), (132, 140), (141, 169), (170, 173), (174, 179)]",s01e16_seg02_clip_06
"[(1, 18), (19, 20), (21, 30), (31, 33), (34, 54), (55, 71), (72, 89), (90, 92), (93, 97), (98, 102), (103, 108), (109, 118), (119, 127), (128, 130), (131, 139), (140, 141), (142, 149), (150, 167), (168, 182)]",s01e16_seg02_clip_07
"[(1, 24), (25, 47), (48, 52), (53, 72), (73, 78), (79, 81), (82, 93), (94, 95), (96, 106), (107, 116), (117, 121), (122, 125), (126, 136), (137, 145), (146, 160), (161, 167), (168, 182)]",s01e16_seg02_clip_08
"[(1, 2), (3, 7), (8, 10), (11, 17), (18, 30), (31, 34), (35, 54), (55, 67), (68, 74), (75, 89), (90, 99), (100, 104), (105, 124), (125, 126), (127, 128), (129, 133), (134, 140), (141, 153), (154, 186), (187, 200)]",s01e16_seg02_clip_10
"[(1, 12), (13, 17), (18, 28), (29, 31), (32, 38), (39, 43), (44, 48), (49, 50), (51, 53), (54, 63), (64, 66), (67, 73), (74, 75), (76, 81), (82, 84), (85, 103), (104, 106), (107, 109), (110, 112), (113, 116), (117, 124), (125, 134), (135, 138), (139, 149), (150, 155)]",s01e16_seg02_clip_11
"[(1, 9), (10, 16), (17, 35), (36, 49), (50, 59), (60, 72), (73, 83), (84, 102), (103, 111), (112, 115), (116, 130), (131, 139), (140, 151), (152, 161), (162, 165), (166, 182)]",s01e16_seg02_clip_12
"[(1, 7), (8, 15), (16, 18), (19, 20), (21, 30), (31, 39), (40, 41), (42, 49), (50, 55), (56, 58), (59, 62), (63, 70), (71, 91), (92, 95), (96, 105), (106, 110), (111, 113), (114, 126), (127, 143), (144, 148), (149, 161), (162, 165), (166, 191)]",s01e16_seg02_clip_13
"[(1, 14), (15, 45), (46, 59), (60, 73), (74, 82), (83, 86), (87, 92), (93, 110), (111, 123), (124, 138), (139, 150), (151, 159), (160, 164), (165, 171), (172, 176), (177, 182)]",s01e16_seg02_clip_14
"[(1, 7), (8, 10), (11, 20), (21, 25), (26, 31), (32, 36), (37, 57), (58, 62), (63, 84), (85, 102), (103, 117), (118, 150), (151, 169), (170, 179)]",s01e16_seg02_clip_15
"[(1, 5), (6, 19), (20, 31), (32, 40), (41, 49), (50, 66), (67, 73), (74, 93), (94, 116), (117, 128), (129, 142), (143, 148), (149, 155), (156, 162), (163, 182), (183, 194), (195, 197), (198, 202), (203, 219), (220, 228), (229, 231), (232, 237), (238, 252), (253, 256), (257, 259), (260, 281), (282, 288), (289, 293), (294, 302)]",s01e17_seg01_clip_00
"[(1, 4), (5, 5), (6, 16), (17, 71), (72, 77), (78, 86), (87, 107), (108, 132), (133, 140), (141, 144), (145, 148), (149, 157), (158, 164), (165, 170), (171, 180), (181, 185)]",s01e17_seg02_clip_00
