,anno_idx,end,imdbid,start,text_gen,text_gt,gt_action,action_score_breakdown,action_score
6266,1253,929.614,tt0583609,927.833,Chandler falls to the floor after a pillow attack.,Joey hits the floor to avoid the dart.,"['He hits the floor.', 'He avoids the dart.']","[0.552613353729248, 0.312224555015564]",0.432418954372406
6267,1253,929.614,tt0583609,927.833,Joey's pillow sends Chandler tumbling to the floor.,Joey hits the floor to avoid the dart.,"['He hits the floor.', 'He avoids the dart.']","[0.5479479789733886, 0.30550489425659183]",0.4267264366149902
6268,1253,929.614,tt0583609,927.833,Chandler gets up after a pillow fight with Joey.,Joey hits the floor to avoid the dart.,"['He hits the floor.', 'He avoids the dart.']","[0.3910615205764771, 0.3024188280105591]",0.3467401742935181
6269,1253,929.614,tt0583609,927.833,Joey's pillow sends Chandler crashing to the floor.,Joey hits the floor to avoid the dart.,"['He hits the floor.', 'He avoids the dart.']","[0.5698643684387207, 0.2966397523880005]",0.4332520604133606
6270,1254,934.311,tt0583609,932.81,"Joey stands, facing Chandler on the couch.",Joey slowly gets to his feet.,['He slowly gets to his feet.'],[0.43632230758666996],0.43632230758666996
6271,1254,934.311,tt0583609,932.81,"Chandler sits on the couch, looking at Joey.",Joey slowly gets to his feet.,['He slowly gets to his feet.'],[0.32087008953094487],0.32087008953094487
6272,1254,934.311,tt0583609,932.81,"Joey talks to Chandler, who sits on the couch.",Joey slowly gets to his feet.,['He slowly gets to his feet.'],[0.3292070865631104],0.3292070865631104
6273,1254,934.311,tt0583609,932.81,"Joey looks at Chandler, who sits on the couch.",Joey slowly gets to his feet.,['He slowly gets to his feet.'],[0.3292070865631104],0.3292070865631104
6274,1254,934.311,tt0583609,932.81,"Chandler sits on the couch, with Joey nearby.",Joey slowly gets to his feet.,['He slowly gets to his feet.'],[0.31725423336029057],0.31725423336029057
6275,1255,954.717,tt0583609,951.656,Joey holds a pack of cigarettes and looks at Chandler.,"With his hands on his hips, Chandler reluctantly nods.","['With his hands on his hips, he reluctantly nods.']",[0.346677041053772],0.346677041053772
6276,1255,954.717,tt0583609,951.656,"Chandler stands in front of Joey, who holds a pack of cigarettes.","With his hands on his hips, Chandler reluctantly nods.","['With his hands on his hips, he reluctantly nods.']",[0.35186405181884767],0.35186405181884767
6277,1255,954.717,tt0583609,951.656,Joey holds a pack of cigarettes as he gazes at Chandler.,"With his hands on his hips, Chandler reluctantly nods.","['With his hands on his hips, he reluctantly nods.']",[0.34549305438995365],0.34549305438995365
6278,1255,954.717,tt0583609,951.656,"Joey and Chandler face each other, Joey holding a pack of cigarettes.","With his hands on his hips, Chandler reluctantly nods.","['With his hands on his hips, he reluctantly nods.']",[0.3362781524658203],0.3362781524658203
6279,1255,954.717,tt0583609,951.656,"Joey holds a pack of cigarettes, his eyes fixed on Chandler.","With his hands on his hips, Chandler reluctantly nods.","['With his hands on his hips, he reluctantly nods.']",[0.33775665760040285],0.33775665760040285
6280,1256,957.918,tt0583609,957.398,Joey walks towards Chandler.,He nods.,['He nods.'],[0.27367749214172366],0.27367749214172366
6281,1256,957.918,tt0583609,957.398,Chandler turns to Joey.,He nods.,['He nods.'],[0.3204366683959961],0.3204366683959961
6282,1256,957.918,tt0583609,957.398,Chandler and Joey face each other.,He nods.,['He nods.'],[0.2791931629180908],0.2791931629180908
6283,1256,957.918,tt0583609,957.398,Joey approaches Chandler.,He nods.,['He nods.'],[0.29304726123809816],0.29304726123809816
6284,1256,957.918,tt0583609,957.398,Chandler looks at Joey.,He nods.,['He nods.'],[0.3199687242507935],0.3199687242507935
6285,1257,965.73,tt0583609,963.448,Chandler looks at Joey while sitting.,"Across the hall, Ross leaves Rachel's room.","['He leaves her room.', 'Across the hall.']","[0.3473886013031006, 0.36786828041076663]",0.3576284408569336
6286,1257,965.73,tt0583609,963.448,Joey listens to Chandler standing.,"Across the hall, Ross leaves Rachel's room.","['He leaves her room.', 'Across the hall.']","[0.27239530086517333, 0.29677436351776126]",0.2845848321914673
6287,1257,965.73,tt0583609,963.448,"Chandler stands, looking at Joey sitting.","Across the hall, Ross leaves Rachel's room.","['He leaves her room.', 'Across the hall.']","[0.3334898710250855, 0.3561161994934082]",0.3448030352592468
6288,1257,965.73,tt0583609,963.448,Joey gazes at Chandler standing.,"Across the hall, Ross leaves Rachel's room.","['He leaves her room.', 'Across the hall.']","[0.274635648727417, 0.3011273622512818]",0.28788150548934943
6289,1257,965.73,tt0583609,963.448,Chandler and Joey look at each other.,"Across the hall, Ross leaves Rachel's room.","['He leaves her room.', 'Across the hall.']","[0.273785138130188, 0.3143373012542725]",0.29406121969223026
6290,1258,1026.893,tt0583609,1024.471,Ross and Rachel look at each other.,Rachel hides a smug.,['She hides a smug.'],[0.27469921112060547],0.27469921112060547
6291,1258,1026.893,tt0583609,1024.471,"Rachel and Monica stand together, looking at Ross.",Rachel hides a smug.,['She hides a smug.'],[0.2963975191116333],0.2963975191116333
6292,1258,1026.893,tt0583609,1024.471,Ross and Monica gaze at each other.,Rachel hides a smug.,['She hides a smug.'],[0.24935619831085207],0.24935619831085207
6293,1258,1026.893,tt0583609,1024.471,Rachel and Monica chat near Ross.,Rachel hides a smug.,['She hides a smug.'],[0.2318305253982544],0.2318305253982544
6294,1258,1026.893,tt0583609,1024.471,"Ross and Rachel share a moment, eye to eye.",Rachel hides a smug.,['She hides a smug.'],[0.28916471004486083],0.28916471004486083
6295,1259,1049.496,tt0583609,1047.995,"Monica holds a paper, discussing with Ross.",She dashes into Rachel's room.,['She dashes into her room.'],[0.29262471199035645],0.29262471199035645
6296,1259,1049.496,tt0583609,1047.995,"Ross listens as Monica speaks, holding a paper.",She dashes into Rachel's room.,['She dashes into her room.'],[0.3201281070709229],0.3201281070709229
6297,1259,1049.496,tt0583609,1047.995,"Monica stands, holding a paper, talking to Ross.",She dashes into Rachel's room.,['She dashes into her room.'],[0.32110483646392823],0.32110483646392823
6298,1259,1049.496,tt0583609,1047.995,Ross listens intently as Monica holds a paper.,She dashes into Rachel's room.,['She dashes into her room.'],[0.3127576589584351],0.3127576589584351
6299,1259,1049.496,tt0583609,1047.995,"Monica talks, holding a paper, near Ross.",She dashes into Rachel's room.,['She dashes into her room.'],[0.30822358131408695],0.30822358131408695
6300,1260,1054.04,tt0583609,1053.119,Rachel bends to pick up a bag.,Monica storms out.,['She storms out.'],[0.32723348140716557],0.32723348140716557
6301,1260,1054.04,tt0583609,1053.119,Ross looks at Rachel Green.,Monica storms out.,['She storms out.'],[0.26416902542114257],0.26416902542114257
6302,1260,1054.04,tt0583609,1053.119,Rachel picks up a bag.,Monica storms out.,['She storms out.'],[0.33991613388061526],0.33991613388061526
6303,1260,1054.04,tt0583609,1053.119,Ross observes Rachel.,Monica storms out.,['She storms out.'],[0.281327486038208],0.281327486038208
6304,1260,1054.04,tt0583609,1053.119,Rachel gets a bag.,Monica storms out.,['She storms out.'],[0.33608260154724123],0.33608260154724123
6305,1261,1061.186,tt0583609,1060.165,Monica slams Rachel onto the couch.,He runs into a post.,['He runs into a post.'],[0.31321043968200685],0.31321043968200685
6306,1261,1061.186,tt0583609,1060.165,Monica and Rachel run into the kitchen.,He runs into a post.,['He runs into a post.'],[0.4378269612789154],0.4378269612789154
6307,1261,1061.186,tt0583609,1060.165,Monica and Rachel exit the apartment.,He runs into a post.,['He runs into a post.'],[0.23691129684448242],0.23691129684448242
6308,1261,1061.186,tt0583609,1060.165,Monica and Rachel rush out.,He runs into a post.,['He runs into a post.'],[0.2974223852157593],0.2974223852157593
6309,1261,1061.186,tt0583609,1060.165,Monica slams Rachel onto the couch.,He runs into a post.,['He runs into a post.'],[0.31321043968200685],0.31321043968200685
6310,1262,1069.994,tt0583609,1064.492,"Ross and Janice look at each other, their faces inches apart.","At night, Chandler and Janice sit on the couch at Central Perk.","['He and she sit on the couch.', 'They are at Central Perk.']","[0.3939262866973877, 0.39179153442382814]",0.39285891056060795
6311,1262,1069.994,tt0583609,1064.492,"Janice and Ross gaze into each other's eyes, their faces locked in a silent understanding.","At night, Chandler and Janice sit on the couch at Central Perk.","['He and she sit on the couch.', 'They are at Central Perk.']","[0.39598975181579593, 0.3828983545303345]",0.3894440531730652
6312,1262,1069.994,tt0583609,1064.492,"Ross and Janice's eyes meet, their expressions unreadable as they stand face to face.","At night, Chandler and Janice sit on the couch at Central Perk.","['He and she sit on the couch.', 'They are at Central Perk.']","[0.35346317291259766, 0.4017096519470215]",0.3775864124298096
6313,1262,1069.994,tt0583609,1064.492,"Janice and Ross's eyes hold each other's, their faces inches apart in a tense moment.","At night, Chandler and Janice sit on the couch at Central Perk.","['He and she sit on the couch.', 'They are at Central Perk.']","[0.3674843788146973, 0.36465976238250736]",0.36607207059860236
6314,1262,1069.994,tt0583609,1064.492,"Ross and Janice stare at each other, their faces frozen in a silent, intense moment.","At night, Chandler and Janice sit on the couch at Central Perk.","['He and she sit on the couch.', 'They are at Central Perk.']","[0.37756402492523194, 0.38248600959777834]",0.38002501726150517
6315,1263,1113.685,tt0583609,1110.884,Janice looks at Chandler as they converse.,Janice presses her lips together and shakes her head.,"['She presses her lips together.', 'She shakes her head.']","[0.3388777017593384, 0.3200199127197266]",0.3294488072395325
6316,1263,1113.685,tt0583609,1110.884,Chandler listens to Janice's words.,Janice presses her lips together and shakes her head.,"['She presses her lips together.', 'She shakes her head.']","[0.3081017255783081, 0.28795173168182375]",0.29802672863006596
6317,1263,1113.685,tt0583609,1110.884,Janice addresses Chandler with a gaze.,Janice presses her lips together and shakes her head.,"['She presses her lips together.', 'She shakes her head.']","[0.32284505367279054, 0.30802664756774906]",0.3154358506202698
6318,1263,1113.685,tt0583609,1110.884,Janice speaks to Chandler with a direct look.,Janice presses her lips together and shakes her head.,"['She presses her lips together.', 'She shakes her head.']","[0.31584007740020753, 0.2917996644973755]",0.3038198709487915
6319,1263,1113.685,tt0583609,1110.884,Janice and Chandler engage in a quiet conversation.,Janice presses her lips together and shakes her head.,"['She presses her lips together.', 'She shakes her head.']","[0.31585862636566164, 0.254053807258606]",0.2849562168121338
6320,1264,1179.801,tt0583609,1178.921,Chandler speaks to Janice.,Janice stands up.,['She stands up.'],[0.2604816198348999],0.2604816198348999
6321,1264,1179.801,tt0583609,1178.921,Janice responds to Chandler.,Janice stands up.,['She stands up.'],[0.2937996625900269],0.2937996625900269
6322,1264,1179.801,tt0583609,1178.921,They converse with each other.,Janice stands up.,['She stands up.'],[0.2964876413345337],0.2964876413345337
6323,1264,1179.801,tt0583609,1178.921,Chandler and Janice talk.,Janice stands up.,['She stands up.'],[0.27133233547210694],0.27133233547210694
6324,1264,1179.801,tt0583609,1178.921,They engage in dialogue.,Janice stands up.,['She stands up.'],[0.25771594047546387],0.25771594047546387
6325,1265,611.911,tt0583607,608.769,"Green holds the ball and runs, with blue in pursuit.","He slaps the ball into Joey's stomach, and Joey doesn't flinch.","['He slaps the ball into him.', ""He doesn't flinch.""]","[0.40061411857604984, 0.28387126922607425]",0.34224269390106205
6326,1265,611.911,tt0583607,608.769,Blue runs after green as they chase each other.,"He slaps the ball into Joey's stomach, and Joey doesn't flinch.","['He slaps the ball into him.', ""He doesn't flinch.""]","[0.3734757900238037, 0.26962890625]",0.32155234813690187
6327,1265,611.911,tt0583607,608.769,"Green runs with the ball, and blue is hot on their heels.","He slaps the ball into Joey's stomach, and Joey doesn't flinch.","['He slaps the ball into him.', ""He doesn't flinch.""]","[0.39171938896179204, 0.3016996383666992]",0.3467095136642456
6328,1265,611.911,tt0583607,608.769,"Green holds the ball and sprints, with blue giving chase.","He slaps the ball into Joey's stomach, and Joey doesn't flinch.","['He slaps the ball into him.', ""He doesn't flinch.""]","[0.40878210067749027, 0.2811906814575195]",0.3449863910675049
6329,1265,611.911,tt0583607,608.769,Blue dashes after green as they play a game of tag.,"He slaps the ball into Joey's stomach, and Joey doesn't flinch.","['He slaps the ball into him.', ""He doesn't flinch.""]","[0.3997749090194702, 0.25166049003601076]",0.3257176995277405
6330,1266,630.338,tt0583607,627.677,"Rachel hands the ball to Chandler, who runs with it.","She bounces the ball off his head, and Chandler catches it.","['She bounces the ball off his head.', 'He catches it.']","[0.45783643722534184, 0.4346244812011719]",0.4462304592132569
6331,1266,630.338,tt0583607,627.677,"Chandler runs with the ball, caught by Ross.","She bounces the ball off his head, and Chandler catches it.","['She bounces the ball off his head.', 'He catches it.']","[0.38908889293670657, 0.5967344641685486]",0.4929116785526276
